sentence,date,label,score
"Ongoing strong gains in employment and low energy prices were boosting aggregate household real income, and the level of household wealth was relatively high.",2016-04-27,HAWKISH,0.5666590929031372
"Business contacts in a number of Districts noted an improvement in housing activity and a continued rise in house prices, although their reports showed that the pace of sales and construction varied across regions.",2016-04-27,HAWKISH,0.5836057662963867
"Nonetheless, manufacturing industries dependent on exports or the energy sector were still experiencing weak demand.",2016-04-27,NEUTRAL,0.7579008936882019
"The low level of oil prices continued to depress activity in the domestic energy sector, and a couple of participants suggested that, even with the ongoing cutbacks in production and potential increases in global demand, the imbalance of supply of crude oil relative to demand could last into 2017 and lead to further reductions in capital investment by energy firms.",2016-04-27,NEUTRAL,0.9673327207565308
A few participants also reported that low prices for agricultural commodities continued to strain the profitability of farming operations in their Districts.,2016-04-27,NEUTRAL,0.9530516266822815
"As noted by a number of participants, the weakness in capital spending in recent quarters was in part due to the ongoing contraction in drilling activity and weak demand from abroad for goods manufactured in the United States.",2016-04-27,NEUTRAL,0.9723532199859619
"Increases in nonfarm payroll employment averaged almost 210, 000 per month over the first three months of 2016.",2016-04-27,HAWKISH,0.5870757699012756
"Although the unemployment rate changed little over that period, the labor force participation rate moved up and the pool of potential workers, which includes the unemployed as well as those who would like a job but are not actively looking, continued to shrink.",2016-04-27,NEUTRAL,0.3658338487148285
Many participants judged that labor market conditions had reached or were quite close to those consistent with their interpretation of the Committee's objective of maximum employment.,2016-04-27,DOVISH,0.5457953810691833
Many other participants continued to see scope for reducing labor market slack as labor demand continued to expand.,2016-04-27,HAWKISH,0.8375754356384277
"In that regard, a number of participants indicated that the recent rise in the participation rate was a positive development, suggesting that a tighter labor market could potentially draw more individuals back into the workforce on a sustained basis without adding to inflationary pressures and thus increase the productive capacity of the economy.",2016-04-27,HAWKISH,0.6385949850082397
It was also noted that businesses might satisfy increases in labor demand in part by converting involuntary part-time jobs to full-time positions.,2016-04-27,DOVISH,0.6139352917671204
"Over the past five years, employment and hours worked rose relatively strongly while the pace of the expansion in output was moderate, resulting in measured productivity growth of slightly less than 1/2 percent per year on average.",2016-04-27,DOVISH,0.7925034761428833
"It was noted that participants' projections of the longer-run growth rate of real GDP, shown in the Summary of Economic Projections, appeared to assume that productivity growth would strengthen.",2016-04-27,HAWKISH,0.49129462242126465
"While acknowledging uncertainty about the reasons for the slowdown in productivity growth in recent years and whether it would persist, many participants commented on a range of possible outcomes that could result from slower-than-expected productivity growth.",2016-04-27,NEUTRAL,0.8386481404304504
"Some saw the possibility that, even with real GDP growth remaining relatively slow, the unemployment rate might decline more quickly and inflation might rise a bit more rapidly than expected if productivity growth continued to disappoint in coming quarters while hiring remained strong.",2016-04-27,HAWKISH,0.8976036906242371
"In that case, monetary policy accommodation might need to be removed more quickly than currently anticipated.",2016-04-27,HAWKISH,0.8949889540672302
"Alternatively, continued low productivity growth for a time might instead lead to slower-than-anticipated growth in household income and business sales, thereby resulting in paths for the unemployment rate and the federal funds rate little different than currently expected.",2016-04-27,NEUTRAL,0.9312937259674072
"Moreover, several participants noted that if trend productivity growth remained permanently lower--a development that could be quite difficult to identify in only a few quarters--the likely implication for monetary policy would be a reduction in the longer-run equilibrium federal funds rate.",2016-04-27,NEUTRAL,0.9739717245101929
The incoming information on inflation over the intermeeting period showed that the earlier declines in energy prices and falling prices of non-energy imports were still contributing importantly to low headline inflation.,2016-04-27,NEUTRAL,0.9029969573020935
"The 12-month change in core PCE prices also continued to run below 2 percent, but it moved up to 1.",2016-04-27,NEUTRAL,0.5307397246360779
"Despite the recent rise in core inflation, some participants continued to see progress toward the Committee's 2 percent inflation objective as likely to be gradual.",2016-04-27,HAWKISH,0.7719626426696777
"They noted that, as they had expected, the March CPI data showed that the high monthly readings on some components of core prices in January and February were transitory, and that the March CPI data suggested that the 12-month change in core PCE prices likely moved down in March.",2016-04-27,HAWKISH,0.6209580302238464
Several commented that the stronger labor market still appeared to be exerting little upward pressure on wage or price inflation.,2016-04-27,DOVISH,0.909083902835846
"Moreover, several continued to see important downside risks to inflation in light of the still-low readings on market-based measures of inflation compensation and the slippage in the past couple of years in some survey measures of expected longer-run inflation.",2016-04-27,NEUTRAL,0.974973738193512
"However, for many other participants, the recent developments provided greater confidence that inflation would rise to 2 percent over the medium term.",2016-04-27,HAWKISH,0.5193514823913574
"Some viewed the recent firming in core inflation as broadly based and unlikely to unwind, with several noting recent increases in alternative measures of the trend in inflation, such as the trimmed mean PCE and the median CPI, or citing evidence that wage growth was picking up.",2016-04-27,HAWKISH,0.9856706261634827
"In addition to the ongoing tightening of resource utilization, the recent depreciation of the dollar and the firming in oil prices suggested that the downward pressures on both core and headline inflation from declining prices of non-oil imports and energy should begin to subside.",2016-04-27,HAWKISH,0.8422853350639343
"In addition, the recent depreciation of the dollar and indications of a rebound of economic growth in China appeared to reduce pressures on the renminbi.",2016-04-27,DOVISH,0.5079478025436401
"More broadly, signs of a pickup in growth in economic activity in some AFEs and emerging Asian economies other than China also appeared to contribute to the improvement in sentiment in financial markets.",2016-04-27,DOVISH,0.6885220408439636
"In that regard, a few cited concerns about rapidly rising prices of CRE, including multifamily properties, or about illiquidity of the assets of some mutual funds.",2016-04-27,HAWKISH,0.8569226861000061
"They generally concurred that data releases during the intermeeting period on components of private domestic demand had been disappointing, but most participants judged that the slowdown in growth of domestic spending would be temporary, citing possible measurement problems and other transitory factors.",2016-04-27,DOVISH,0.742323637008667
"Financial market conditions continued to improve, providing support to aggregate demand and suggesting that market participants saw some reduction in downside risks to the outlook: Equity prices rose further, credit spreads declined somewhat, and the dollar depreciated over the intermeeting period.",2016-04-27,DOVISH,0.6294267177581787
"Taking these developments into account, participants generally judged that the medium-term outlook for economic activity and the labor market had not changed appreciably since the previous meeting.",2016-04-27,DOVISH,0.9571196436882019
"Furthermore, most participants continued to expect that, with labor markets continuing to strengthen, the dollar no longer appreciating, and energy prices apparently having bottomed out, inflation would move up to the Committee's 2 percent objective in the medium run.",2016-04-27,DOVISH,0.8518756031990051
"Still, with 12-month PCE inflation continuing to run below the Committee's 2 percent objective, a number of participants judged that it would be appropriate to proceed cautiously in removing policy accommodation.",2016-04-27,NEUTRAL,0.7739583253860474
Some participants pointed to the risk that the recent weak data on domestic spending could reflect a loss of momentum in the economy that might hinder further gains in the labor market and raise the likelihood that inflation could fail to increase as expected.,2016-04-27,NEUTRAL,0.9760375022888184
"Accordingly, these participants believed that it would be important to evaluate whether incoming information was consistent with their expectation that economic growth would pick up and thus support continued improvement in the labor market.",2016-04-27,DOVISH,0.6172263622283936
"In addition, a number of participants judged that the risks to the outlook for inflation remained tilted to the downside in light of low readings on measures of inflation compensation and the fall over the past year in some survey measures of longer-term inflation expectations.",2016-04-27,NEUTRAL,0.9931024312973022
"Some participants saw limited costs to maintaining a patient posture at this meeting but noted the risks--including potential risks to financial stability--of waiting too long to resume the process of removing policy accommodation, especially given the lags with which monetary policy affects the economy.",2016-04-27,HAWKISH,0.48405784368515015
"A few participants judged it appropriate to increase the target range for the federal funds rate at this meeting, citing their assessments that downside risks associated with global economic and financial developments had diminished substantially since early this year, that labor market conditions were consistent with the Committee's maximum-employment objective, and that inflation was likely to rise this year toward the Committee's 2 percent objective.",2016-04-27,HAWKISH,0.9355734586715698
"Two participants noted that several standard policy benchmarks, such as a number of interest rate rules and some measures of the equilibrium real interest rate, continued to imply values for the federal funds rate well above the current target range.",2016-04-27,HAWKISH,0.9424400329589844
"Such large and persistent deviations of the federal funds rate from these benchmarks, in their view, posed a risk that the removal of policy accommodation was proceeding too slowly and that the Committee might, in the future, find it necessary to raise the federal funds rate quickly to combat inflation pressures, potentially unduly disrupting economic or financial activity.",2016-04-27,HAWKISH,0.9892145991325378
"Participants agreed that their ongoing assessments of the data and other incoming information, as well as the implications for the outlook, would determine the timing and pace of future adjustments to the stance of monetary policy.",2016-04-27,DOVISH,0.9413559436798096
"Most participants judged that if incoming data were consistent with economic growth picking up in the second quarter, labor market conditions continuing to strengthen, and inflation making progress toward the Committee's 2 percent objective, then it likely would be appropriate for the Committee to increase the target range for the federal funds rate in June.",2016-04-27,HAWKISH,0.9736537337303162
"Committee Policy Action In their discussion of monetary policy for the period ahead, members judged that information received since the FOMC met in March indicated that labor market conditions had improved further even as growth in economic activity had appeared to slow.",2016-04-27,DOVISH,0.8579970598220825
"They noted that growth in household spending had moderated, although households' real income had risen at a solid rate and consumer sentiment had remained high.",2016-04-27,HAWKISH,0.6376177668571472
"Members noted that inflation had continued to run below the Committee's 2 percent longer-run objective, partly reflecting earlier declines in energy prices and falling prices of non-energy imports.",2016-04-27,NEUTRAL,0.98807692527771
Market-based measures of inflation compensation remained low.,2016-04-27,NEUTRAL,0.631812334060669
"Survey-based measures of longer-term inflation expectations were little changed, on balance, in recent months.",2016-04-27,DOVISH,0.9390001893043518
"With respect to the economic outlook and its implications for monetary policy, members continued to expect that, with gradual adjustments in the stance of monetary policy, economic activity would expand at a moderate pace and labor market indicators would continue to strengthen.",2016-04-27,HAWKISH,0.5325031280517578
"Members also continued to expect inflation to remain low in the near term, in part because of earlier declines in energy prices, but to rise to 2 percent over the medium term as the transitory effects of declines in energy and import prices dissipated and the labor market strengthened further.",2016-04-27,DOVISH,0.7789883613586426
"In its postmeeting statement, rather than stating that global economic and financial developments continued to pose risks, the Committee decided to indicate that it would continue to closely monitor inflation indicators and global economic and financial developments.",2016-04-27,DOVISH,0.9386115670204163
"Members generally agreed that, in light of the recent weak readings on spending and production, and with inflation below the Committee's objective, it would be prudent to wait for additional information bearing on the medium-term outlook before deciding whether to raise the target range for the federal funds rate.",2016-04-27,NEUTRAL,0.9067265391349792
"Members again agreed that, in determining the timing and size of future adjustments to the target range for the federal funds rate, the Committee would assess realized and expected economic conditions relative to its objectives of maximum employment and 2 percent inflation.",2016-04-27,DOVISH,0.8967520594596863
"This assessment would take into account a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial and international developments.",2016-04-27,DOVISH,0.9174297451972961
"In light of the current shortfall of inflation from 2 percent, the Committee agreed that it would carefully monitor actual and expected progress toward its inflation goal.",2016-04-27,HAWKISH,0.5886162519454956
"Regarding the possibility of adjustments in the stance of policy at the next meeting, members generally judged it appropriate to leave their policy options open and maintain the flexibility to make this decision based on how the incoming data and developments shaped their outlook for the labor market and inflation as well as their evolving assessments of the balance of risks around that outlook.",2016-04-27,DOVISH,0.9635313749313354
"The vote also encompassed approval of the statement below to be released at 2:00 p. m. : ""Information received since the Federal Open Market Committee met in March indicates that labor market conditions have improved further even as growth in economic activity appears to have slowed.",2016-04-27,DOVISH,0.7633387446403503
"Inflation has continued to run below the Committee's 2 percent longer-run objective, partly reflecting earlier declines in energy prices and falling prices of non-energy imports.",2016-04-27,NEUTRAL,0.990073561668396
"Market-based measures of inflation compensation remain low; survey-based measures of longer-term inflation expectations are little changed, on balance, in recent months.",2016-04-27,NEUTRAL,0.9462582468986511
