sentence,date,label,score
Measures of longer-run inflation expectations from the Desk's Survey of Primary Dealers and Survey of Market Participants were unchanged in October.,2016-11-02,STABLE,0.9095913767814636
Foreign real GDP growth appeared to pick up significantly in the third quarter following weak growth in the second quarter that primarily reflected contractions in Canada and Mexico.,2016-11-02,STABLE,0.6749334335327148
"The recovery of oil production in Canada boosted economic activity there, and a pickup in U. S. economic activity and strong household spending in Mexico supported a sharp rebound in Mexican GDP growth.",2016-11-02,STABLE,0.8240182399749756
The improvements in these economies more than offset some moderation of growth in China.,2016-11-02,STABLE,0.7823803424835205
"In the euro area and Japan, economic growth continued at a modest pace.",2016-11-02,STABLE,0.7696343660354614
"A notable exception was the United Kingdom, where inflationary pressures increased, partly as a result of a substantial depreciation of the pound in recent months.",2016-11-02,NO-EFFECT,0.818621039390564
"Asset prices were little changed, and volatility was mostly low.",2016-11-02,STABLE,0.8615256547927856
"Nominal yields were pushed up by an increase in inflation compensation, which appeared attributable to a combination of factors, including the recent rise in oil prices and a decline in investors' concerns about the risk of very low inflation outcomes, as implied by quotes on inflation caps and floors.",2016-11-02,NO-EFFECT,0.980343222618103
"Broad stock price indexes were little changed, on net, since the September FOMC meeting.",2016-11-02,STABLE,0.880460798740387
Concerns about U. K. -EU negotiations and higher U. K. inflation compensation also drove up 10-year gilt yields.,2016-11-02,NO-EFFECT,0.9525198340415955
"In contrast, the dollar depreciated against the currencies of most commodity-exporting countries, including the Mexican peso and Russian ruble, consistent with the increase in oil prices.",2016-11-02,NO-EFFECT,0.775154709815979
Gross issuance of corporate bonds was robust in September amid strong global demand for bonds and low yields.,2016-11-02,STABLE,0.6446264982223511
Monetary policy announcements by foreign central banks had limited effects on asset prices.,2016-11-02,STABLE,0.9090737700462341
"At its September monetary policy meeting, the Bank of Japan (BOJ) announced that it will purchase Japanese government bonds (JGBs) to keep the yield on 10-year JGBs around zero; the BOJ also announced that it will continue to expand the monetary base until consumer price inflation exceeds the 2 percent target and stays above the target in a stable manner.",2016-11-02,STABLE,0.523283839225769
"Staff Economic Outlook In the U. S. economic projection prepared by the staff for the November FOMC meeting, the pace of real GDP growth was forecast to be faster over the second half of this year than in the first half, as business investment was anticipated to turn up and the drag from inventory investment was expected to end.",2016-11-02,STABLE,0.6376527547836304
"The staff's forecast for real GDP growth over the next couple of years was also slightly lower than in the previous projection, primarily reflecting the effects of higher assumed paths for the dollar and for crude oil prices.",2016-11-02,NO-EFFECT,0.9334630966186523
The unemployment rate was forecast to edge down gradually through the end of 2018 and then flatten out in 2019; the path for the unemployment rate was a little higher than in the previous projection but was still projected to run below the staff's estimate of its longer-run natural rate.,2016-11-02,NO-EFFECT,0.8738856315612793
"The near-term forecast for consumer price inflation was somewhat higher than in the previous projection, reflecting incoming data on core prices and energy prices.",2016-11-02,NO-EFFECT,0.7757800817489624
"Beyond the near term, the inflation forecast was generally little revised.",2016-11-02,STABLE,0.8244304656982422
"The staff continued to project that inflation would increase over the next several years, as food and energy prices along with the prices of non-energy imports were expected to begin rising steadily this year.",2016-11-02,NO-EFFECT,0.9901526570320129
"However, inflation was projected to be marginally below the Committee's longer-run objective of 2 percent in 2019.",2016-11-02,NO-EFFECT,0.9361719489097595
"The staff viewed the uncertainty around its projections for real GDP growth, the unemployment rate, and inflation as similar to the average of the past 20 years.",2016-11-02,NO-EFFECT,0.5577043294906616
"Consistent with the downside risks to aggregate demand, the staff viewed the risks to its outlook for the unemployment rate as tilted to the upside.",2016-11-02,NO-EFFECT,0.971643328666687
The risks to the projection for inflation were seen as roughly balanced.,2016-11-02,STABLE,0.904956579208374
"The possibility that longer-term inflation expectations may have edged down was roughly counterbalanced by the risks that somewhat firmer inflation this year could be more persistent than expected, particularly in an economy that was projected to continue operating above its long-run potential.",2016-11-02,NO-EFFECT,0.9847763776779175
"Participants' Views on Current Conditions and the Economic Outlook In their discussion of the economic situation and the outlook, meeting participants agreed that information received over the intermeeting period indicated that the labor market had continued to strengthen and that growth of economic activity had picked up from the modest pace seen in the first half of the year.",2016-11-02,STABLE,0.8305916786193848
"Job gains had been solid in recent months, although the unemployment rate was little changed.",2016-11-02,STABLE,0.7820569276809692
"Inflation had increased somewhat since earlier this year but remained below the Committee's 2 percent longer-run objective, partly reflecting earlier declines in energy prices and in prices of non-energy imports.",2016-11-02,NO-EFFECT,0.7304811477661133
"Market-based measures of inflation compensation had moved up but remained low; most survey-based measures of longer-term inflation expectations had changed little, on balance, in recent months.",2016-11-02,STABLE,0.8423948884010315
"They continued to anticipate that, with gradual adjustments in the stance of monetary policy, economic activity would expand at a moderate pace and labor market conditions would strengthen somewhat further.",2016-11-02,STABLE,0.4579634964466095
"Inflation was expected to rise to 2 percent over the medium term, as the transitory effects of past declines in energy and import prices continued to dissipate and the labor market strengthened further.",2016-11-02,STABLE,0.44792357087135315
"A substantial majority viewed the near-term risks to the economic outlook as roughly balanced, although a few participants judged that significant downside risks remained, citing various factors including the low value of the neutral federal funds rate and its proximity to the effective lower bound, the possibility of weaker-than-expected growth in foreign economies, the continued uncertainty associated with the United Kingdom's exit from the EU, or financial fragilities in some countries.",2016-11-02,NO-EFFECT,0.9958529472351074
Participants agreed that the Committee should continue to closely monitor inflation indicators and global economic and financial developments.,2016-11-02,NO-EFFECT,0.8448372483253479
"Participants noted that although real GDP growth in the third quarter was appreciably above the slow pace of the first half, it had been boosted in part by transitory factors, including a surge in agricultural exports and a bounceback in inventory investment.",2016-11-02,STABLE,0.5207439064979553
"Excluding these factors, underlying economic growth had been relatively modest: Growth of consumer spending had slowed from its brisk pace earlier in the year, residential investment had fallen again, and business fixed investment had remained soft.",2016-11-02,NO-EFFECT,0.916347324848175
"Real economic activity was expected to advance at a moderate pace in coming quarters, primarily reflecting solid growth in consumer spending, consistent with ongoing employment gains, increases in household wealth, and low interest rates.",2016-11-02,STABLE,0.5836685299873352
Participants continued to expect economic activity in the coming quarters to be supported by a pickup in business investment.,2016-11-02,STABLE,0.5138366222381592
"Recent increases in oil and gas drilling activity in response to higher energy prices were seen as a positive development for the investment outlook; however, a few participants reported that uncertainty about prospects for government policy, shorter investment time horizons for businesses, or the potential for advances in technology to disrupt existing business models were likely weighing on capital spending plans.",2016-11-02,NO-EFFECT,0.9939143061637878
"In their discussion of business activity in their Districts, participants provided mixed reports on manufacturing, with a few areas that had been adversely affected by the downturn in energy prices reporting a modest pickup in output.",2016-11-02,NO-EFFECT,0.5210639238357544
"In the agricultural sector, low crop prices were said to continue to weigh on farm income and farm spending.",2016-11-02,NO-EFFECT,0.8458813428878784
"Participants noted that economic growth in many foreign economies remained subdued, and that inflation rates abroad generally were still quite low.",2016-11-02,NO-EFFECT,0.870387077331543
